SNP	SNP_Chromosome	SNP_Locus	Gene_Name	Gene_Chromosome	Gene_Start	Gene_End	Tissue	p-value	Adj_p-value	Effect_Size	Cell_Lines	Cell_Lines_HiC_scores	HiC_Contact_Score	GTEx_cis_p_Threshold	cis_SNP-gene_interaction	SNP-gene_Distance	Expression_Level_In_eQTL_Tissue	Max_Expressed_Tissue	Maximum_Expression_Level	Min_Expressed_Tissue	Min_Expression_Level
rs61195139	6	36046226	MAPK13	6	36095586	36107842	Esophagus_Gastroesophageal_Junction	3.12277e-08	5.117873055555555e-08	0.733762	NA	NA	NA	IMR90, KBM7	1.14, 0.80	1.9429	NA	True	49360
rs56380902	17	38066372	ORMDL3	17	38077294	38083854	Esophagus_Mucosa	5.49313e-13	1.2835432475247525e-12	-0.123337	NA	NA	NA	HUVEC, IMR90	2.00, 2.29	4.2857	NA	True	10922
rs2847274	18	12777603	RP11-973H7.1	18	12774650	12775922	Esophagus_Mucosa	7.76527e-13	1.7966703137254903e-12	-1.699122	NA	NA	NA	HMEC, HUVEC, KBM7, NHEK	0.33, 0.67, 0.40, 2.00	3.4000	NA	True	1681
rs679574	19	49206108	FUT2	19	49199228	49209207	Esophagus_Mucosa	1.3777199999999998e-102	2.0321369999999997e-101	-1.269847	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	4.33, 10.67, 7.14, 4.40, 6.00	32.5429	NA	True	0
rs1131017	12	56435929	RPS26	12	56435637	56438116	Esophagus_Mucosa	1.7616599999999996e-154	5.196896999999998e-153	-1.6248	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0
rs112202188	6	36042948	SLC26A8	6	35911291	35992645	Esophagus_Mucosa	5.4157e-07	7.653324550898204e-07	1.06578	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	0.67, 1.33, 3.43, 3.20, 2.00	10.6286	NA	True	50303
rs389884	6	31940897	C4A	6	31949801	31970458	Esophagus_Mucosa	2.99042e-23	1.0533419701492537e-22	-4.837439	NA	NA	NA	HMEC, IMR90, KBM7	0.33, 0.29, 0.40	1.0190	NA	True	8904
rs16883860	6	36002462	SLC26A8	6	35911291	35992645	Esophagus_Muscularis	4.27489e-10	8.269459344262295e-10	1.323122	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	1.67, 7.33, 5.14, 2.40, 4.00	20.5429	NA	True	9817
rs60652743	19	47205707	PRKD2	19	47177532	47220384	Esophagus_Muscularis	5.3487e-15	1.4025480000000001e-14	0.249093	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	7.33, 18.00, 14.57, 9.20, 14.00	63.1048	NA	True	0
rs7237497	18	12777325	RP11-973H7.1	18	12774650	12775922	Esophagus_Muscularis	1.5162699999999999e-28	6.626661481481481e-28	-2.210283	NA	NA	NA	HMEC, HUVEC, KBM7, NHEK	0.33, 0.67, 0.40, 2.00	3.4000	NA	True	1403
rs1131017	12	56435929	RPS26	12	56435637	56438116	Esophagus_Muscularis	1.966659999999999e-166	9.282635199999996e-165	-2.117464	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0
rs139082274	6	126666824	RP11-527F13.1	6	126498339	126523385	Esophagus_Muscularis	0.00067308	0.0007187641628959276	0.379453	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	1.33, 2.67, 0.29, 0.80, 2.00	7.0857	NA	True	143439
rs4934390	10	90041834	RNLS	10	90033621	90344287	Heart_Atrial_Appendage	0.000189321	0.00021276074285714287	-0.108192	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	13.00, 26.67, 31.43, 16.80, 36.00	123.8952	NA	True	0
rs10876864	12	56401085	SUOX	12	56390964	56400425	Heart_Atrial_Appendage	1.33556e-12	3.0018300952380953e-12	0.220144	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7	1.67, 3.33, 3.43, 2.40	10.8286	NA	True	660
rs1790961	18	67525286	CD226	18	67498394	67629039	Heart_Atrial_Appendage	2.53017e-06	3.3358665921787706e-06	0.455577	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	7.00, 11.33, 11.71, 6.40, 14.00	50.4476	NA	True	0
rs1131017	12	56435929	RPS26	12	56435637	56438116	Heart_Atrial_Appendage	1.3269199999999996e-115	2.6096093333333326e-114	-1.470375	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0
rs147404416	6	36002540	SLC26A8	6	35911291	35992645	Heart_Atrial_Appendage	1.1343e-07	1.7846319999999999e-07	1.255532	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	1.67, 7.33, 5.14, 2.40, 4.00	20.5429	NA	True	9895
rs492393	2	25315511	EFR3B	2	25264999	25378243	Heart_Atrial_Appendage	1.71964e-07	2.618290580645161e-07	0.313418	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	4.33, 14.00, 18.29, 8.80, 18.00	63.4190	NA	True	0
rs2289702	15	79237293	CTSH	15	79213400	79241916	Heart_Atrial_Appendage	2.15449e-22	7.477347647058823e-22	-1.293172	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	5.67, 6.67, 6.86, 8.40, 8.00	35.5905	NA	True	0
rs34843303	15	79234470	CTSH	15	79213400	79241916	Heart_Left_Ventricle	3.3012400000000003e-18	9.738658000000001e-18	-0.97812	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	3.67, 6.67, 4.57, 8.00, 4.00	26.9048	NA	True	0
rs12448429	16	28588443	SULT1A2	16	28603264	28608430	Heart_Left_Ventricle	8.693999999999999e-29	3.8712905660377356e-28	1.493666	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7	0.33, 1.33, 1.71, 0.80	4.1810	NA	True	14821
rs1131017	12	56435929	RPS26	12	56435637	56438116	Heart_Left_Ventricle	9.342899999999999e-90	1.0499639999999998e-88	-1.061025	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0
rs2542148	18	12777573	RP11-973H7.1	18	12774650	12775922	Liver	5.57694e-08	9.014779726027398e-08	-1.930023	HMEC, HUVEC, KBM7, NHEK	0.33, 0.67, 0.40, 2.00	3.4000	NA	True	1651	0.1202	gene_id	S	Brain - Spinal cord (cervical c-1)	0.02205
rs3134942	6	32168771	ABHD16A	6	31654726	31671221	Liver	7.68201e-05	8.88703117647059e-05	-0.166666	IMR90, KBM7	0.57, 1.20	1.7714	NA	True	497550	23.87	gene_id	S	Heart - Left Ventricle	12.9
rs11464691	17	38770640	SMARCE1	17	38781214	38804760	Liver	0.0012511	0.0012937849781659387	-0.109513	HMEC, HUVEC, IMR90, KBM7, NHEK	2.00, 1.33, 4.86, 3.20, 4.00	15.3905	NA	True	10574	8.815	gene_id	S	Whole Blood	7.4479999999999995
rs11072818	15	79236933	CTSH	15	79213400	79241916	Liver	1.21586e-11	2.561990714285714e-11	0.509311	HMEC, HUVEC, IMR90, KBM7, NHEK	5.67, 6.67, 6.86, 8.40, 8.00	35.5905	NA	True	0	28.45	gene_id	S	Cells - Transformed fibroblasts	3.965
rs1131017	12	56435929	RPS26	12	56435637	56438116	Liver	4.68513e-47	3.071363e-46	-1.19567	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0	241.7	gene_id	S	Brain - Hippocampus	132.3
rs3741499	12	56474379	SLC39A5	12	56623833	56631590	Liver	6.67939e-05	7.842467860696518e-05	-0.398198	HUVEC, KBM7	0.67, 1.20	1.8667	NA	True	149454	106.5	gene_id	S	Heart - Left Ventricle	0.08012999999999999
rs62034318	16	28527221	IL27	16	28510683	28523372	Liver	1.622e-27	6.715649122807018e-27	1.400211	HMEC, HUVEC, IMR90, KBM7, NHEK	1.67, 0.67, 1.43, 0.40, 4.00	8.1619	NA	True	3849	8.649	gene_id	S	Heart - Left Ventricle	0.01888
rs26528	16	28517709	SH2B1	16	28857921	28885526	Lung	1.03493e-07	1.639217986577181e-07	-0.069302	IMR90, KBM7	0.29, 1.20	1.4857	NA	True	340212	31.91	gene_id	S	Whole Blood	12.46
rs3761959	1	157669278	FCRL3	1	157644111	157670647	Lung	1.9558e-08	3.273537588652482e-08	0.666301	HMEC, HUVEC, IMR90, KBM7, NHEK	5.67, 8.00, 7.43, 5.60, 16.00	42.6952	NA	True	0	1.256	gene_id	S	Brain - Cerebellar Hemisphere	0.012565
rs1131017	12	56435929	RPS26	12	56435637	56438116	Lung	1.4600699999999996e-150	3.828627999999999e-149	-1.998672	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0	402.7	gene_id	S	Brain - Hippocampus	132.3
rs3087243	2	204738919	CTLA4	2	204732509	204738683	Lung	3.65877e-05	4.405457755102041e-05	0.284421	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.43, 2.00, 8.00	15.0952	NA	True	236	4.251	gene_id	S	Cells - Transformed fibroblasts	0.03568
rs2289702	15	79237293	CTSH	15	79213400	79241916	Lung	7.206829999999999e-21	2.3955096901408448e-20	-1.093164	HMEC, HUVEC, IMR90, KBM7, NHEK	5.67, 6.67, 6.86, 8.40, 8.00	35.5905	NA	True	0	219.8	gene_id	S	Cells - Transformed fibroblasts	3.965
rs17467116	12	40806737	LRRK2	12	40590546	40763087	Minor_Salivary_Gland	1.93534e-05	2.4294693617021276e-05	0.888818	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	2.67, 3.33, 3.43, 3.20, 4.00	16.6286	NA	True	43650
rs679574	19	49206108	FUT2	19	49199228	49209207	Minor_Salivary_Gland	1.4377800000000001e-18	4.2951402531645575e-18	-1.118913	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	4.33, 10.67, 7.14, 4.40, 6.00	32.5429	NA	True	0
rs1131017	12	56435929	RPS26	12	56435637	56438116	Minor_Salivary_Gland	1.74725e-27	7.1095e-27	-2.096531	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0
rs2237096	6	36008002	SLC26A8	6	35911291	35992645	Minor_Salivary_Gland	2.47624e-08	4.1154411267605635e-08	1.108032	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7	1.67, 6.67, 7.14, 4.00	19.4762	NA	True	15357
rs2289702	15	79237293	CTSH	15	79213400	79241916	Minor_Salivary_Gland	3.13026e-11	6.36846e-11	-1.436603	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	5.67, 6.67, 6.86, 8.40, 8.00	35.5905	NA	True	0
rs11145763	9	139263596	SDCCAG3	9	139296377	139305061	Muscle_Skeletal	1.24099e-05	1.5762769892473117e-05	0.088922	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7	0.67, 0.67, 0.29, 0.80	2.4190	NA	True	32781
rs2271194	12	56477694	SUOX	12	56390964	56400425	Muscle_Skeletal	2.14917e-07	3.251308461538461e-07	0.141977	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7	0.33, 2.00, 1.14, 0.80	4.2762	NA	True	77269
rs917911	12	9905851	CLEC2B	12	10005583	10022735	Muscle_Skeletal	1.48858e-10	2.97716e-10	0.373862	NA	NA	NA	HMEC, IMR90, KBM7	0.33, 0.57, 2.00	2.9048	NA	True	99732
rs4890092	17	38786451	KRT10	17	38974369	38978847	Muscle_Skeletal	0.000552528	0.0005981495779816514	-0.174801	NA	NA	NA	HUVEC, IMR90, KBM7	0.67, 0.57, 0.40	1.6381	NA	True	187918
rs1131017	12	56435929	RPS26	12	56435637	56438116	Muscle_Skeletal	7.743529999999997e-185	9.137365399999997e-183	-1.128576	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0
rs389884	6	31940897	C4A	6	31949801	31970458	Muscle_Skeletal	2.52747e-27	1.010988e-26	-4.356441	NA	NA	NA	HMEC, IMR90, KBM7	0.33, 0.29, 0.40	1.0190	NA	True	8904
rs61763101	6	35996413	SLC26A8	6	35911291	35992645	Nerve_Tibial	2.45561e-28	1.0348642142857143e-27	1.728724	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	2.67, 4.00, 3.71, 1.60, 4.00	15.9810	NA	True	3768
rs1131017	12	56435929	RPS26	12	56435637	56438116	Nerve_Tibial	2.545729999999999e-172	1.5019806999999995e-170	-2.114924	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0
rs389884	6	31940897	C4A	6	31949801	31970458	Nerve_Tibial	3.92155e-30	1.8509716e-29	-6.643856	NA	NA	NA	HMEC, IMR90, KBM7	0.33, 0.29, 0.40	1.0190	NA	True	8904
rs2542148	18	12777573	RP11-973H7.1	18	12774650	12775922	Ovary	1.70279e-05	2.1489756149732618e-05	-1.873483	HMEC, HUVEC, KBM7, NHEK	0.33, 0.67, 0.40, 2.00	3.4000	NA	True	1651	0.1299	gene_id	S	Brain - Spinal cord (cervical c-1)	0.02205
rs1131017	12	56435929	RPS26	12	56435637	56438116	Ovary	3.89239e-55	3.0620134666666666e-54	-3.617798	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0	981.0	gene_id	S	Brain - Hippocampus	132.3
rs4787458	16	28531287	SH2B1	16	28857921	28885526	Ovary	1.92845e-06	2.5858761363636363e-06	-0.164084	KBM7	0.80	0.8000	NA	True	326634	60.74	gene_id	S	Whole Blood	12.46
rs9878943	3	49434654	DAG1	3	49506146	49573048	Ovary	0.00614679	0.00614679	0.217336	HMEC, HUVEC, IMR90, KBM7	1.67, 0.67, 2.57, 3.20	8.1048	NA	True	71492	40.75	gene_id	S	Whole Blood	1.432
rs2289702	15	79237293	CTSH	15	79213400	79241916	Ovary	8.98296e-05	0.00010341358829268291	-0.590635	HMEC, HUVEC, IMR90, KBM7, NHEK	5.67, 6.67, 6.86, 8.40, 8.00	35.5905	NA	True	0	65.18	gene_id	S	Cells - Transformed fibroblasts	3.965
rs7237497	18	12777325	RP11-973H7.1	18	12774650	12775922	Pancreas	3.76492e-13	8.885211199999999e-13	-2.347115	HMEC, HUVEC, KBM7, NHEK	0.33, 0.67, 0.40, 2.00	3.4000	NA	True	1403	0.06907999999999999	gene_id	S	Brain - Spinal cord (cervical c-1)	0.02205
rs7997101	13	76334818	LMO7	13	76194570	76434004	Pancreas	5.51832e-09	9.791906165413533e-09	0.255594	HMEC, HUVEC, IMR90, KBM7, NHEK	22.33, 31.33, 40.29, 22.80, 26.00	142.7524	NA	True	0	5.01	gene_id	S	Whole Blood	0.2831
rs679574	19	49206108	FUT2	19	49199228	49209207	Pancreas	4.1058799999999995e-40	2.3071135238095235e-39	-1.210024	HMEC, HUVEC, IMR90, KBM7, NHEK	4.33, 10.67, 7.14, 4.40, 6.00	32.5429	NA	True	0	2.705	gene_id	S	Muscle - Skeletal	0.07104500000000001
rs1131017	12	56435929	RPS26	12	56435637	56438116	Pancreas	3.2434399999999995e-97	3.8272592e-96	-2.233405	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0	289.35	gene_id	S	Brain - Hippocampus	132.3
rs4511957	4	166565409	TLL1	4	166794410	167025047	Pancreas	7.0773e-05	8.231400985221674e-05	0.539047	HMEC, HUVEC, IMR90, KBM7, NHEK	1.33, 0.67, 1.71, 0.80, 4.00	8.5143	NA	True	229001	0.478	gene_id	S	Cells - EBV-transformed lymphocytes	0.0085785
rs2289702	15	79237293	CTSH	15	79213400	79241916	Pancreas	6.54907e-20	2.0640497066666663e-19	-0.85382	HMEC, HUVEC, IMR90, KBM7, NHEK	5.67, 6.67, 6.86, 8.40, 8.00	35.5905	NA	True	0	20.225	gene_id	S	Cells - Transformed fibroblasts	3.965
rs114006992	1	78825246	FUBP1	1	78409740	78444794	Pituitary	0.00125541	0.0012937849781659387	0.302423	HMEC	0.67	0.6667	NA	True	380452	61.05	gene_id	S	Whole Blood	8.269
rs2726036	16	28347140	CCDC101	16	28565247	28603111	Pituitary	1.24232e-05	1.5762769892473117e-05	-0.148144	IMR90	0.57	0.5714	NA	True	218107	23.28	gene_id	S	Brain - Amygdala	7.9505
rs5987015	X	153947981	IDH3G	X	153051221	153057837	Pituitary	0.000106359	0.00012125953623188405	0.050621	IMR90, KBM7	0.29, 0.80	1.0857	NA	True	890144	62.82	gene_id	S	Pancreas	20.805
rs7237497	18	12777325	RP11-973H7.1	18	12774650	12775922	Pituitary	7.97254e-07	1.1133251124260356e-06	-2.138377	HMEC, HUVEC, KBM7, NHEK	0.33, 0.67, 0.40, 2.00	3.4000	NA	True	1403	0.1029	gene_id	S	Brain - Spinal cord (cervical c-1)	0.02205
rs1131017	12	56435929	RPS26	12	56435637	56438116	Pituitary	5.675339999999999e-66	5.357520959999999e-65	-1.768791	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0	382.4	gene_id	S	Brain - Hippocampus	132.3
rs10876870	12	56478002	SUOX	12	56390964	56400425	Pituitary	5.90208e-14	1.4662009263157897e-13	0.280889	HMEC, HUVEC, IMR90, KBM7	0.33, 2.00, 1.14, 0.80	4.2762	NA	True	77577	19.52	gene_id	S	Whole Blood	3.891
rs1264357	6	30783579	FLOT1	6	30695486	30710510	Pituitary	6.04461e-09	1.0578376592592592e-08	0.346157	HUVEC, IMR90, KBM7, NHEK	2.00, 3.71, 0.40, 2.00	8.1143	NA	True	73069	189.3	gene_id	S	Pancreas	56.09
rs2289702	15	79237293	CTSH	15	79213400	79241916	Pituitary	2.87399e-11	5.897927304347827e-11	-0.870476	HMEC, HUVEC, IMR90, KBM7, NHEK	5.67, 6.67, 6.86, 8.40, 8.00	35.5905	NA	True	0	26.79	gene_id	S	Cells - Transformed fibroblasts	3.965
rs1131017	12	56435929	RPS26	12	56435637	56438116	Prostate	3.69351e-46	2.3558604324324327e-45	-2.200521	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0	444.3	gene_id	S	Brain - Hippocampus	132.3
rs11074911	16	28583865	SULT1A2	16	28603264	28608430	Prostate	6.28544e-15	1.630070153846154e-14	1.597534	HMEC, HUVEC, IMR90, KBM7	0.33, 1.33, 1.14, 1.60	4.4095	NA	True	19399	0.93065	gene_id	S	Cells - EBV-transformed lymphocytes	0.045489999999999996
rs2289702	15	79237293	CTSH	15	79213400	79241916	Prostate	1.41775e-08	2.424557971014493e-08	-0.666826	HMEC, HUVEC, IMR90, KBM7, NHEK	5.67, 6.67, 6.86, 8.40, 8.00	35.5905	NA	True	0	75.915	gene_id	S	Cells - Transformed fibroblasts	3.965
rs10876864	12	56401085	SUOX	12	56390964	56400425	Skin_Not_Sun_Exposed_Suprapubic	1.2082200000000001e-23	4.3203018181818187e-23	0.355596	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7	1.67, 3.33, 3.43, 2.40	10.8286	NA	True	660
rs56413204	6	36004902	SLC26A8	6	35911291	35992645	Skin_Not_Sun_Exposed_Suprapubic	1.95556e-14	4.909703829787234e-14	1.42523	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	2.67, 8.00, 5.43, 3.60, 2.00	21.6952	NA	True	12257
rs12446550	16	28543381	SBK1	16	28303840	28335170	Skin_Not_Sun_Exposed_Suprapubic	6.05119e-09	1.0578376592592592e-08	-0.355668	NA	NA	NA	IMR90, KBM7	0.86, 0.80	1.6571	NA	True	208211
rs679574	19	49206108	NTN5	19	49164664	49176338	Skin_Not_Sun_Exposed_Suprapubic	1.97538e-13	4.757037551020408e-13	0.565752	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7	0.67, 3.33, 0.86, 2.40	7.2571	NA	True	29770
rs679574	19	49206108	FUT2	19	49199228	49209207	Skin_Not_Sun_Exposed_Suprapubic	5.03429e-30	2.3295930196078434e-29	-0.79265	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	4.33, 10.67, 7.14, 4.40, 6.00	32.5429	NA	True	0
rs1131017	12	56435929	RPS26	12	56435637	56438116	Skin_Not_Sun_Exposed_Suprapubic	6.216399999999998e-150	1.4670703999999996e-148	-2.497436	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0
rs111564203	1	78846520	FAM73A	1	78245309	78344106	Skin_Not_Sun_Exposed_Suprapubic	3.53892e-09	6.375458931297709e-09	0.458898	NA	NA	NA	HMEC, HUVEC, KBM7, NHEK	0.33, 0.67, 0.80, 2.00	3.8000	NA	True	502414
rs56380902	17	38066372	ORMDL3	17	38077294	38083854	Skin_Sun_Exposed_Lower_leg	1.55685e-07	2.40141568627451e-07	-0.095189	NA	NA	NA	HUVEC, IMR90	2.00, 2.29	4.2857	NA	True	10922
rs80032177	6	36049716	SLC26A8	6	35911291	35992645	Skin_Sun_Exposed_Lower_leg	1.30004e-15	3.4864709090909087e-15	1.326818	NA	NA	NA	HMEC, HUVEC, IMR90	0.67, 2.00, 2.00	4.6667	NA	True	57071
rs516316	19	49206145	FUT2	19	49199228	49209207	Skin_Sun_Exposed_Lower_leg	1.4192399999999999e-25	5.233447499999999e-25	-0.567535	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	4.33, 10.67, 7.14, 4.40, 6.00	32.5429	NA	True	0
rs1131017	12	56435929	RPS26	12	56435637	56438116	Skin_Sun_Exposed_Lower_leg	1.5073299999999993e-195	3.557298799999998e-193	-2.298	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0
rs389884	6	31940897	C4A	6	31949801	31970458	Skin_Sun_Exposed_Lower_leg	3.8969e-25	1.4148744615384615e-24	-3.286522	NA	NA	NA	HMEC, IMR90, KBM7	0.33, 0.29, 0.40	1.0190	NA	True	8904
rs679574	19	49206108	FUT2	19	49199228	49209207	Small_Intestine_Terminal_Ileum	2.8862e-10	5.72389243697479e-10	-1.133727	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	4.33, 10.67, 7.14, 4.40, 6.00	32.5429	NA	True	0
rs1131017	12	56435929	RPS26	12	56435637	56438116	Small_Intestine_Terminal_Ileum	1.3021099999999999e-43	7.87943487179487e-43	-1.9317	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0
rs10883370	10	101291472	RP11-129J12.1	10	101286838	101288018	Small_Intestine_Terminal_Ileum	1.38726e-06	1.8924471676300578e-06	-1.024412	NA	NA	NA	HMEC, HUVEC, IMR90, NHEK	0.67, 2.00, 0.86, 2.00	5.5238	NA	True	3454
rs4891780	18	67524383	DOK6	18	67068291	67516323	Small_Intestine_Terminal_Ileum	1.7972e-06	2.437581609195402e-06	0.485445	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	4.33, 10.00, 7.71, 3.20, 10.00	35.2476	NA	True	8060
rs2289702	15	79237293	CTSH	15	79213400	79241916	Small_Intestine_Terminal_Ileum	0.000174434	0.00019696853588516746	-0.588667	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	5.67, 6.67, 6.86, 8.40, 8.00	35.5905	NA	True	0
rs35999162	3	49597230	IP6K2	3	48725436	48777786	Spleen	1.40652e-07	2.1890242105263156e-07	-0.187442	HMEC, IMR90	0.33, 0.29	0.6190	NA	True	819444	42.655	gene_id	S	Muscle - Skeletal	8.455
rs3761959	1	157669278	RP11-367J7.3	1	157661552	157665829	Spleen	0.000900656	0.0009531606098654708	0.858064	HMEC, HUVEC, IMR90, KBM7, NHEK	1.00, 0.67, 2.57, 1.20, 8.00	13.4381	NA	True	3449	0.7035	gene_id	S	Small Intestine - Terminal Ileum	0.2118
rs3761959	1	157669278	FCRL3	1	157644111	157670647	Spleen	6.16116e-14	1.5146185000000003e-13	0.85689	HMEC, HUVEC, IMR90, KBM7, NHEK	5.67, 8.00, 7.43, 5.60, 16.00	42.6952	NA	True	0	35.94	gene_id	S	Brain - Cerebellar Hemisphere	0.012565
rs1131017	12	56435929	RPS26	12	56435637	56438116	Spleen	6.023989999999999e-59	5.2654134814814805e-58	-2.333117	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0	590.6	gene_id	S	Brain - Hippocampus	132.3
rs653178	12	112007756	SH2B3	12	111843752	111889427	Spleen	0.00099593	0.0010354162114537444	-0.140125	HMEC, HUVEC, IMR90, KBM7	0.67, 0.67, 1.71, 1.20	4.2476	NA	True	118329	59.67	gene_id	S	Brain - Putamen (basal ganglia)	4.5835
rs34593439	15	79234957	CTSH	15	79213400	79241916	Spleen	5.81913e-12	1.2599217247706421e-11	-0.951625	HMEC, HUVEC, IMR90, KBM7, NHEK	7.67, 13.33, 9.43, 8.80, 14.00	53.2286	NA	True	0	81.78	gene_id	S	Cells - Transformed fibroblasts	3.965
rs679574	19	49206108	FUT2	19	49199228	49209207	Stomach	2.76432e-20	8.936705753424657e-20	-0.80982	HMEC, HUVEC, IMR90, KBM7, NHEK	4.33, 10.67, 7.14, 4.40, 6.00	32.5429	NA	True	0	10.945	gene_id	S	Muscle - Skeletal	0.07104500000000001
rs1131017	12	56435929	RPS26	12	56435637	56438116	Stomach	1.0760999999999998e-108	1.8139971428571426e-107	-1.888837	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0	363.2	gene_id	S	Brain - Hippocampus	132.3
rs313839	19	47221557	PRKD2	19	47177532	47220384	Stomach	1.81889e-06	2.4529030857142854e-06	0.193674	HMEC, HUVEC, IMR90, KBM7, NHEK	7.67, 16.00, 11.43, 11.60, 12.00	58.6952	NA	True	1173	20.77	gene_id	S	Brain - Cerebellar Hemisphere	2.4419999999999997
rs6793308	3	49424283	DAG1	3	49506146	49573048	Stomach	0.00092418	0.000973689642857143	0.1024	HMEC, HUVEC, IMR90, KBM7, NHEK	0.67, 2.67, 1.71, 2.80, 2.00	9.8476	NA	True	81863	35.485	gene_id	S	Whole Blood	1.432
rs2523989	6	30078275	TRIM31	6	30070674	30080883	Stomach	3.59101e-05	4.3460428717948716e-05	-2.722039	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 4.67, 4.57, 3.20, 2.00	16.7714	NA	True	0	2.8465	gene_id	S	Heart - Left Ventricle	0.005453
rs1264351	6	30792117	FLOT1	6	30695486	30710510	Stomach	2.36563e-06	3.136453258426966e-06	0.171524	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 4.00, 5.14, 2.00, 2.00	15.4762	NA	True	81607	104.0	gene_id	S	Pancreas	56.09
rs2289702	15	79237293	CTSH	15	79213400	79241916	Stomach	1.60713e-16	4.462149176470589e-16	-1.010185	HMEC, HUVEC, IMR90, KBM7, NHEK	5.67, 6.67, 6.86, 8.40, 8.00	35.5905	NA	True	0	46.725	gene_id	S	Cells - Transformed fibroblasts	3.965
